YACIMIENTO_SEN,YAC_SEN,FORMACION,NOMBRE_CORTO,NOM_DE_ESTADO_TOW,NOMBRE_DE_ESTADO_TOW,Petroleo_Diario_m3,Petroleo_Mensual_m3,Petroleo_Acumulado_m3,Gas_Diario_m3,Gas_Mensual_m3,Gas_Acumulado_m3,Agua_diaria_m3,Agua_Mensual__m3,Agua_Acumulada__m3,TEF_de_Produccion_dias,TEF_de_Produccion_Acum,GOR
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2101,Abandono_Permanente,AP,NA,NA,11167,NA,NA,48005,NA,NA,263114,NA,136.2,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2102,Abandono_Permanente,AP,NA,NA,1803,NA,NA,NA,NA,NA,1625,NA,1.5,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2103,Abandono_Permanente,AP,NA,NA,13589.785,NA,NA,NA,NA,NA,133657.403,NA,107.83,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2104,Abandono_Permanente,AP,NA,NA,17948,NA,NA,624482,NA,NA,259498,NA,51.1,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2105,A_Abandonar,AA,NA,NA,3641,NA,NA,24302,NA,NA,5591,NA,59,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2106,Reserva_Recuperacion_Secundaria,RRS,NA,NA,6947,NA,NA,634683,NA,NA,1261,NA,45.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_211,Abandono_Permanente,AP,NA,NA,3170,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_212,Abandono_Permanente,AP,NA,NA,8019,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2125,Abandono_Permanente,AP,NA,NA,5850.909,NA,NA,8520,NA,NA,33470.333,NA,141.81,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_213,Abandono_Permanente,AP,NA,NA,3435,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2134,Produciendo,P,7.193081949,216.893,51779.316,NA,NA,1981631,395.3074653,11919.706,1668485.485,30.153,264.12,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2136,Reserva_Recuperacion_Secundaria,RRS,NA,NA,34593.901,NA,NA,301158,NA,NA,166874.618,NA,243.7,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_214,Abandono_Permanente,AP,NA,NA,6771,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2142,Abandono_Permanente,AP,NA,NA,8119,NA,NA,6615240.933,NA,NA,24990,NA,77,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2147,Abandono_Permanente,AP,NA,NA,20191,NA,NA,1139698,NA,NA,10452,NA,109.2,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_215,Abandono_Permanente,AP,NA,NA,22699,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2154,A_Abandonar,AA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2158,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_216,Abandono_Permanente,AP,NA,NA,13282,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_217,Abandono_Permanente,AP,NA,NA,20495,NA,NA,93657,NA,NA,5603,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2171,Abandono_Permanente,AP,NA,NA,531,NA,NA,NA,NA,NA,1455,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2173,Reserva_Recuperacion_Secundaria,RRS,NA,NA,7889.795,NA,NA,NA,NA,NA,81012.102,NA,97.55,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_218,Abandono_Permanente,AP,NA,NA,20184,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2182,Produciendo,P,3.343306272,103.365,10799.504,NA,NA,281185,24.06106673,743.896,8875.218,30.917,103.28,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2183,Produciendo,P,0.247191737,3.829,18379.497,NA,NA,1297385,144.6845061,2241.163,158803.786,15.49,326.36,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2186,Reserva_Recuperacion_Secundaria,RRS,NA,NA,15365,NA,NA,NA,NA,NA,23802,NA,81.4,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2187,Abandono_Permanente,AP,NA,NA,10504,NA,NA,NA,NA,NA,2178,NA,84.1,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2188,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2189,Abandono_Permanente,AP,NA,NA,5864,NA,NA,703994,NA,NA,3852,NA,79.6,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_219,Abandono_Permanente,AP,NA,NA,9112,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2191,Abandono_Permanente,AP,NA,NA,7471,NA,NA,NA,NA,NA,3193,NA,99.4,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2194,Reserva_Recuperacion_Secundaria,RRS,NA,NA,29503.557,NA,NA,644574,NA,NA,108196.006,NA,140.3,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_22,Abandono_Permanente,AP,NA,NA,46715,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_220,Abandono_Permanente,AP,NA,NA,27895,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2202,Produciendo,P,1.92544738,59.608,32742.534,NA,NA,51579.582,92.82434266,2873.656,194147.486,30.958,322.3,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2206,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3222,NA,NA,NA,NA,NA,13963,NA,65.3,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2208,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_221,Abandono_Permanente,AP,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2210,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2211,Abandono_Permanente,AP,NA,NA,13615,NA,NA,NA,NA,NA,34641,NA,113.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2212,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2213,Produciendo,P,0.773113346,23.757,31005.08,NA,NA,NA,20.82261056,639.858,296090.569,30.729,363.23,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2216,Abandono_Permanente,AP,NA,NA,6537,NA,NA,NA,NA,NA,65564,NA,114.4,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2219,Abandono_Permanente,AP,NA,NA,19539,NA,NA,NA,NA,NA,335377,NA,108.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_222,Abandono_Permanente,AP,NA,NA,9309,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2223,Abandono_Permanente,AP,NA,NA,710,NA,NA,7656,NA,NA,4834,NA,20.8,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2224,Abandono_Permanente,AP,NA,NA,21189.638,NA,NA,4074,NA,NA,83678.736,NA,208.2,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2227,Abandono_Permanente,AP,NA,NA,7531,NA,NA,NA,NA,NA,6430,NA,60.3,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2228,Abandono_Permanente,AP,NA,NA,15208,NA,NA,351570,NA,NA,34520,NA,107.1,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2229,Abandono_Permanente,AP,NA,NA,3698,NA,NA,NA,NA,NA,3121,NA,31,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_223,Abandono_Permanente,AP,NA,NA,9013,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2232,Produciendo,P,1.304638543,40.389,23800.855,NA,NA,648544,47.33354868,1465.352,278312.736,30.958,267.52,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2235,Abandono_Permanente,AP,NA,NA,12007,NA,NA,NA,NA,NA,3577,NA,102.6,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2236,Produciendo,P,NA,NA,128,NA,NA,NA,NA,NA,441,NA,1.6,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_224,Abandono_Permanente,AP,NA,NA,11916,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2241,Abandono_Permanente,AP,NA,NA,5578,NA,NA,604342,NA,NA,8472,NA,110.5,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2242,Abandono_Permanente,AP,NA,NA,2954,NA,NA,279248,NA,NA,6826,NA,26.1,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2246,Abandono_Permanente,AP,NA,NA,35437,NA,NA,896899,NA,NA,243968,NA,57.2,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_225,Abandono_Permanente,AP,NA,NA,2356,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_226,Abandono_Permanente,AP,NA,NA,14759,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2263,Reserva_Recuperacion_Secundaria,RRS,NA,NA,6405,NA,NA,2544277.581,NA,NA,2830,NA,80.86,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_227,Abandono_Permanente,AP,NA,NA,958,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2274,Abandono_Permanente,AP,NA,NA,641,NA,NA,15114,NA,NA,11538,NA,23.3,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2278,En_Estudio,EE,NA,NA,12803,NA,NA,1267,NA,NA,14640,NA,118.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2279,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3494,NA,NA,NA,NA,NA,182,NA,25.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_228,Abandono_Permanente,AP,NA,NA,5451,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2281,Abandono_Permanente,AP,NA,NA,7607,NA,NA,389749,NA,NA,12695,NA,92.3,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2284,Reserva_Recuperacion_Secundaria,RRS,NA,NA,53485.747,NA,NA,148831,NA,NA,404556.996,NA,273.09,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2288,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2536,NA,NA,522435,NA,NA,2014,NA,50.1,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_229,Abandono_Permanente,AP,NA,NA,8477,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2290,Abandono_Permanente,AP,NA,NA,5097,NA,NA,NA,NA,NA,6353,NA,104.2,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2292,Reserva_Recuperacion_Secundaria,RRS,NA,NA,5403.257,NA,NA,NA,NA,NA,77924.112,NA,68.65,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2294,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2797.524,NA,NA,NA,NA,NA,8068.945,NA,76.78,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2295,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_230,Abandono_Permanente,AP,NA,NA,25146,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2300,Abandono_Permanente,AP,NA,NA,11023.805,NA,NA,92764,NA,NA,83506.185,NA,80.76,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2301,Abandono_Permanente,AP,NA,NA,5103,NA,NA,NA,NA,NA,10299,NA,47.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2302,Abandono_Permanente,AP,NA,NA,12378,NA,NA,NA,NA,NA,3062,NA,116.8,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2303,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_231,Abandono_Permanente,AP,NA,NA,28015,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2314,Abandono_Permanente,AP,NA,NA,3500,NA,NA,358445,NA,NA,103771,NA,31,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2315,A_Abandonar,AA,NA,NA,9792,NA,NA,63414,NA,NA,44155,NA,119.4,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2319,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_232,Abandono_Permanente,AP,NA,NA,30430,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2322,Abandono_Permanente,AP,NA,NA,5465,NA,NA,NA,NA,NA,925,NA,92.7,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2324,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3227,NA,NA,NA,NA,NA,1412,NA,25.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2326,Reserva_Recuperacion_Secundaria,RRS,NA,NA,5735,NA,NA,NA,NA,NA,101276,NA,86.9,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,_2327,En_Estudio,EE,NA,NA,10641,NA,NA,483,NA,NA,25402,NA,114.9,NA
